year,hours_spouse,Spouse_labor_status,Marital_status,industry_code,Rs census occupation code (2010),Ever work as long as one year,hours_self,Labor force status,ID,Ballot used for interview
1980,Not applicable,Working parttime,Married,"Justice, public order, and safety activities",Firefighters,Not applicable,80,Temp not working,1050,Not applicable
1980,Not applicable,Not applicable,Never married,Industrial and miscellaneous chemicals,Chemical technicians,Not applicable,40,Temp not working,1099,Not applicable
1980,Not applicable,Retired,Married,Hospitals,Cooks,Not applicable,40,Temp not working,1108,Not applicable
1980,Not applicable,Working fulltime,Married,Printing and related support activities,"Managers, all other",Not applicable,40,Temp not working,1126,Not applicable
1980,Not applicable,Not applicable,Divorced,Radio and television broadcasting and cable subscription programming,Accountants and auditors,Not applicable,45,Temp not working,1189,Not applicable
1980,Not applicable,Working fulltime,Married,Elementary and secondary schools,Secretaries and administrative assistants,Not applicable,40,Temp not working,1330,Not applicable
1980,Not applicable,Keeping house,Married,"Petroleum and petroleum products, merchant wholesalers",Driver/sales workers and truck drivers,Not applicable,20,Temp not working,1366,Not applicable
1980,40,Temp not working,Married,Department stores and discount stores,Janitors and building cleaners,Not applicable,44,Temp not working,1371,Not applicable
1980,Not applicable,Working fulltime,Married,"Farm product raw materials, merchant wholesalers ","Bookkeeping, accounting, and auditing clerks",Not applicable,10,Temp not working,1426,Not applicable
1982,40,Temp not working,Married,"Other amusement, gambling, and recreation industries",Secretaries and administrative assistants,Not applicable,40,Temp not working,30,Not applicable
1982,Not applicable,Not applicable,Never married,Wired telecommunications carriers,Radio and telecommunications equipment installers and repairers,Not applicable,40,Temp not working,84,Not applicable
1982,Not applicable,Working fulltime,Married,Animal production,Miscellaneous agricultural workers,Not applicable,45,Temp not working,104,Not applicable
1982,30,Temp not working,Married,Crop production,"Farmers, ranchers, and other agricultural managers",Not applicable,80,Temp not working,105,Not applicable
1982,Not applicable,Not applicable,Never married,Elementary and secondary schools,Special education teachers,Not applicable,45,Temp not working,125,Not applicable
1982,Not applicable,Other,Married,Aluminum production and processing,"Milling and planing machine setters, operators, and tenders, metal  and plastic",Not applicable,40,Temp not working,153,Not applicable
1982,Not applicable,Not applicable,Never married,Nonmetallic mineral mining and quarrying,Other extraction workers,Not applicable,40,Temp not working,206,Not applicable
1982,Not applicable,Not applicable,Divorced,Wired telecommunications carriers,Radio and telecommunications equipment installers and repairers,Not applicable,40,Temp not working,281,Not applicable
1982,Not applicable,Working parttime,Married,"Museums, art galleries, historical sites, and similar institutions","Miscellaneous life, physical, and social science technicians",Not applicable,20,Temp not working,284,Not applicable
1982,Not applicable,Keeping house,Married,"Pulp, paper, and paperboard mills",Industrial and refractory machinery mechanics,Not applicable,46,Temp not working,331,Not applicable
1982,Not applicable,Not applicable,Divorced,Coal mining,Mining machine operators,Not applicable,40,Temp not working,352,Not applicable
1982,Not applicable,Not applicable,Never married,Miscellaneous wood products,"Laborers and freight, stock, and material movers, hand",Not applicable,40,Temp not working,397,Not applicable
1982,Not applicable,Working fulltime,Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,40,Temp not working,406,Not applicable
1982,Not applicable,Not applicable,Never married,"Justice, public order, and safety activities",Firefighters,Not applicable,42,Temp not working,413,Not applicable
1982,Not applicable,Not applicable,Never married,Construction,"Pipelayers, plumbers, pipefitters, and steamfitters",Not applicable,20,Temp not working,454,Not applicable
1982,Not applicable,Working fulltime,Married,Not specified wholesale trade,Computer operators,Not applicable,40,Temp not working,585,Not applicable
1982,Not applicable,Working fulltime,Married,"Pulp, paper, and paperboard mills",First-line supervisors of office and administrative support workers,Not applicable,40,Temp not working,586,Not applicable
1982,Not applicable,Not applicable,Divorced,"Furniture and home furnishing, merchant wholesalers",Miscellaneous assemblers and fabricators,Not applicable,45,Temp not working,588,Not applicable
1982,Not applicable,Not applicable,Never married,Construction,Carpenters,Not applicable,40,Temp not working,651,Not applicable
1982,Not applicable,Keeping house,Married,Construction,Carpenters,Not applicable,35,Temp not working,790,Not applicable
1982,Not applicable,Keeping house,Married,Building material and supplies dealers,Uncodeable,Not applicable,48,Temp not working,842,Not applicable
1982,Not applicable,Not applicable,Separated,Department stores and discount stores,"Butchers and other meat, poultry, and fish processing workers",Not applicable,43,Temp not working,863,Not applicable
1982,Not applicable,Not applicable,Divorced,Uncodeable,Uncodeable,Not applicable,40,Temp not working,913,Not applicable
1982,Not applicable,Working fulltime,Married,Aircraft and parts manufacturing,"Aircraft structure, surfaces, rigging, and systems assemblers",Not applicable,40,Temp not working,926,Not applicable
1982,Not applicable,Working fulltime,Married,Management of companies and enterprises,Secretaries and administrative assistants,Not applicable,38,Temp not working,984,Not applicable
1982,Not applicable,School,Married,"Justice, public order, and safety activities",Print binding and finishing workers,Not applicable,45,Temp not working,1001,Not applicable
1982,Not applicable,Working fulltime,Married,"Navigational, measuring, electromedical, and control instruments manufacturing","Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",Not applicable,40,Temp not working,1087,Not applicable
1982,Not applicable,Working fulltime,Married,Offices of dentists,Dental assistants,Not applicable,45,Temp not working,1089,Not applicable
1982,Not applicable,Working fulltime,Married,Investigation and security services,"Sales representatives, services, all other",Not applicable,40,Temp not working,1090,Not applicable
1982,Not applicable,Not applicable,Divorced,"Justice, public order, and safety activities","Judges, magistrates, and other judicial workers",Not applicable,40,Temp not working,1108,Not applicable
1982,Not applicable,Not applicable,Never married,Investigation and security services,Security guards and gaming surveillance officers,Not applicable,40,Temp not working,1117,Not applicable
1982,Not applicable,Working fulltime,Married,Construction,Construction laborers,Not applicable,11,Temp not working,1138,Not applicable
1982,Not applicable,Not applicable,Never married,Construction,Construction managers,Not applicable,60,Temp not working,1151,Not applicable
1982,Not applicable,Working fulltime,Married,Plastics product manufacturing,Accountants and auditors,Not applicable,40,Temp not working,1185,Not applicable
1982,Not applicable,Not applicable,Divorced,"Other amusement, gambling, and recreation industries",Waiters and waitresses,Not applicable,40,Temp not working,1202,Not applicable
1982,Not applicable,Not applicable,Never married,Administration of environmental quality and housing programs,"Engineering technicians, except drafters",Not applicable,40,Temp not working,1208,Not applicable
1982,Not applicable,Keeping house,Married,Crop production,"Farmers, ranchers, and other agricultural managers",Not applicable,60,Temp not working,1412,Not applicable
1982,Not applicable,Not applicable,Separated,Administration of economic programs and space research,"Other education, training, and library workers",Not applicable,47,Temp not working,1473,Not applicable
1982,Not applicable,Keeping house,Married,Railroad rolling stock manufacturing,Helpers—production workers,Not applicable,40,Temp not working,3151,Not applicable
1982,Not applicable,Keeping house,Married,"Auto parts, accessories, and tire stores","Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",Not applicable,44,Temp not working,3158,Not applicable
1983,Not applicable,Keeping house,Married,Department stores and discount stores,First-line supervisors of office and administrative support workers,Not applicable,40,Temp not working,157,Not applicable
1983,Not applicable,Keeping house,Married,Construction,"Painters, construction and maintenance",Not applicable,48,Temp not working,194,Not applicable
1983,Not applicable,Keeping house,Married,Other telecommunications services,Computer hardware engineers,Not applicable,60,Temp not working,235,Not applicable
1983,Not applicable,Working fulltime,Married,"Groceries and related products, merchant wholesalers",Chief executives,Not applicable,60,Temp not working,239,Not applicable
